FSA County,Program Year,Scenario,Records,Disbursement Amount,Minimum Payment Ratio,Maximum Payment Ratio,Minimum Additional Disbursement,Maximum Additional Disbursement
40111,2013,Payment Months (Type 3),1,4492252,1.25,1.25,1123063,1123063
40111,2013,All Issues (Census),1,4492252,1.25,1.25,1123063,1123063
40111,2022,Payment Months (Type 3),1,3975697.48,1.25,1.25,993924.37,993924.37
40111,2022,All Issues (Census),1,3975697.48,1.25,1.25,993924.37,993924.37
40111,2023,Payment Months (Type 3),1,56789,1.25,1.25,14197.25,14197.25
40111,2023,All Issues (Census),1,56789,1.25,1.25,14197.25,14197.25
40113,2011,Payment Months (Type 3),1,3124270,3,3,6248540,6248540
40113,2011,All Issues (Census),1,3124270,3,3,6248540,6248540
40113,2012,Payment Months (Type 3),1,10070021,1.25,1.25,2517505.25,2517505.25
40113,2012,All Issues (Census),1,10070021,1.25,1.25,2517505.25,2517505.25
40113,2013,Payment Months (Type 3),1,9777005,1.25,1.25,2444251.25,2444251.25
40113,2013,All Issues (Census),1,9777005,1.25,1.25,2444251.25,2444251.25
40113,2015,Threshold (Type 2),1,4632231,3,3,9264462,9264462
40113,2015,All Issues (Census),1,4632231,3,3,9264462,9264462
40113,2022,Payment Months (Type 3),2,9046950,1.25,1.5,2261737.5,4523475
40113,2022,All Issues (Census),2,9046950,1.25,1.5,2261737.5,4523475
40113,2023,Payment Months (Type 3),2,10493900,1.25,2.5,2623475,15740850
40113,2023,All Issues (Census),2,10493900,1.25,2.5,2623475,15740850
40115,2012,Payment Months (Type 3),1,4633881,1.25,1.25,1158470.25,1158470.25
40115,2012,All Issues (Census),1,4633881,1.25,1.25,1158470.25,1158470.25
40115,2022,Payment Months (Type 3),1,4421602.79,1.25,1.25,1105400.7,1105400.7
40115,2022,All Issues (Census),1,4421602.79,1.25,1.25,1105400.7,1105400.7
40115,2023,Payment Months (Type 3),1,126693,1.25,1.25,31673.25,31673.25
40115,2023,All Issues (Census),1,126693,1.25,1.25,31673.25,31673.25
40117,2011,Payment Months (Type 3),1,767519,3,3,1535038,1535038
40117,2011,All Issues (Census),1,767519,3,3,1535038,1535038
40117,2012,Payment Months (Type 3),1,3825518,1.25,1.25,956379.5,956379.5
40117,2012,All Issues (Census),1,3825518,1.25,1.25,956379.5,956379.5
40117,2013,Payment Months (Type 3),1,1693639,1.25,1.25,423409.75,423409.75
40117,2013,All Issues (Census),1,1693639,1.25,1.25,423409.75,423409.75
40117,2022,Payment Months (Type 3),2,2746662,1.25,1.5,686665.5,1373331
40117,2022,All Issues (Census),2,2746662,1.25,1.5,686665.5,1373331
40117,2023,Payment Months (Type 3),2,3404583,1.25,2.5,851145.75,5106874.5
40117,2023,All Issues (Census),2,3404583,1.25,2.5,851145.75,5106874.5
40119,2011,Payment Months (Type 3),3,1553914,1.5,3,776957,3107828
40119,2011,All Issues (Census),3,1553914,1.5,3,776957,3107828
40119,2012,Payment Months (Type 3),1,4417419.52,1.25,1.25,1104354.88,1104354.88
40119,2012,All Issues (Census),1,4417419.52,1.25,1.25,1104354.88,1104354.88
40119,2013,Payment Months (Type 3),1,4478165,1.25,1.25,1119541.25,1119541.25
40119,2013,All Issues (Census),1,4478165,1.25,1.25,1119541.25,1119541.25
40119,2022,Payment Months (Type 3),1,3441266,1.5,1.5,1720633,1720633
40119,2022,All Issues (Census),1,3441266,1.5,1.5,1720633,1720633
40119,2023,Payment Months (Type 3),1,3239270.97,2,2,3239270.97,3239270.97
40119,2023,All Issues (Census),1,3239270.97,2,2,3239270.97,3239270.97
40121,2011,Payment Months (Type 3),3,3086885,1.5,3,1543442.5,6173770
40121,2011,All Issues (Census),3,3086885,1.5,3,1543442.5,6173770
40121,2022,Payment Months (Type 3),1,6230574,1.25,1.25,1557643.5,1557643.5
40121,2022,All Issues (Census),1,6230574,1.25,1.25,1557643.5,1557643.5
40121,2023,Payment Months (Type 3),1,5552141.03,1.25,1.25,1388035.26,1388035.26
40121,2023,All Issues (Census),1,5552141.03,1.25,1.25,1388035.26,1388035.26
40123,2011,Payment Months (Type 3),4,2859348,1.5,3,1429674,5718696
40123,2011,All Issues (Census),4,2859348,1.5,3,1429674,5718696
40123,2022,Payment Months (Type 3),2,4381191,1.25,1.5,1095297.75,2190595.5
40123,2022,All Issues (Census),2,4381191,1.25,1.5,1095297.75,2190595.5
40123,2023,Payment Months (Type 3),1,3201135,1.25,1.25,800283.75,800283.75
40123,2023,All Issues (Census),1,3201135,1.25,1.25,800283.75,800283.75
40125,2011,Payment Months (Type 3),4,2078386,1.5,3,1039193,4156772
40125,2011,All Issues (Census),4,2078386,1.5,3,1039193,4156772
40125,2022,Payment Months (Type 3),1,3632965,1.25,1.25,908241.25,908241.25
40125,2022,All Issues (Census),1,3632965,1.25,1.25,908241.25,908241.25
40125,2023,Payment Months (Type 3),1,105995,1.25,1.25,26498.75,26498.75
40125,2023,All Issues (Census),1,105995,1.25,1.25,26498.75,26498.75
40127,2011,Payment Months (Type 3),4,2158897.73,1.5,3,1079448.86,4317795.46
40127,2011,All Issues (Census),4,2158897.73,1.5,3,1079448.86,4317795.46
40127,2022,Payment Months (Type 3),2,2344229.1,1.25,1.5,586057.28,1172114.55
40127,2022,All Issues (Census),2,2344229.1,1.25,1.5,586057.28,1172114.55
40129,2011,Payment Months (Type 3),1,2362240,3,3,4724480,4724480
40129,2011,All Issues (Census),1,2362240,3,3,4724480,4724480
40129,2012,Payment Months (Type 3),1,5576216.99,1.25,1.25,1394054.25,1394054.25
40129,2012,All Issues (Census),1,5576216.99,1.25,1.25,1394054.25,1394054.25
40129,2013,Payment Months (Type 3),1,6597586,1.25,1.25,1649396.5,1649396.5
40129,2013,All Issues (Census),1,6597586,1.25,1.25,1649396.5,1649396.5
40129,2014,Payment Months (Type 3),1,5857373,1.25,1.25,1464343.25,1464343.25
40129,2014,All Issues (Census),1,5857373,1.25,1.25,1464343.25,1464343.25
40129,2022,Payment Months (Type 3),1,6780035,2,2,6780035,6780035
40129,2022,All Issues (Census),1,6780035,2,2,6780035,6780035
40129,2023,Payment Months (Type 3),1,7603839,2,2,7603839,7603839
40129,2023,All Issues (Census),1,7603839,2,2,7603839,7603839
40131,2011,Payment Months (Type 3),1,2941315.91,3,3,5882631.82,5882631.82
40131,2011,All Issues (Census),1,2941315.91,3,3,5882631.82,5882631.82
40131,2012,Payment Months (Type 3),1,6072933.27,1.25,1.25,1518233.32,1518233.32
40131,2012,All Issues (Census),1,6072933.27,1.25,1.25,1518233.32,1518233.32
40131,2013,Payment Months (Type 3),1,6296565.35,1.25,1.25,1574141.34,1574141.34
40131,2013,All Issues (Census),1,6296565.35,1.25,1.25,1574141.34,1574141.34
40131,2022,Payment Months (Type 3),1,4444593,1.25,1.25,1111148.25,1111148.25
40131,2022,All Issues (Census),1,4444593,1.25,1.25,1111148.25,1111148.25
40131,2023,Payment Months (Type 3),1,27714,1.25,1.25,6928.5,6928.5
40131,2023,All Issues (Census),1,27714,1.25,1.25,6928.5,6928.5
40133,2011,Payment Months (Type 3),4,1780913,1.5,3,890456.5,3561826
40133,2011,All Issues (Census),4,1780913,1.5,3,890456.5,3561826
40133,2022,Payment Months (Type 3),1,2821515,1.25,1.25,705378.75,705378.75
40133,2022,All Issues (Census),1,2821515,1.25,1.25,705378.75,705378.75
40133,2023,Payment Months (Type 3),1,1525423,1.25,1.25,381355.75,381355.75
40133,2023,All Issues (Census),1,1525423,1.25,1.25,381355.75,381355.75
40137,2011,Payment Months (Type 3),2,3186079.64,1.5,3,1593039.82,6372159.28
40137,2011,All Issues (Census),2,3186079.64,1.5,3,1593039.82,6372159.28
40137,2012,Payment Months (Type 3),1,6384466,1.25,1.25,1596116.5,1596116.5
40137,2012,All Issues (Census),1,6384466,1.25,1.25,1596116.5,1596116.5
40137,2014,Payment Months (Type 3),1,6470551,1.25,1.25,1617637.75,1617637.75
40137,2014,All Issues (Census),1,6470551,1.25,1.25,1617637.75,1617637.75
40137,2022,Payment Months (Type 3),1,5480005,2,2,5480005,5480005
40137,2022,All Issues (Census),1,5480005,2,2,5480005,5480005
40139,2011,Payment Months (Type 3),1,451901,3,3,903802,903802
40139,2011,All Issues (Census),1,451901,3,3,903802,903802
40139,2012,Payment Months (Type 3),2,3029275,1.25,1.25,757318.75,757318.75
40139,2012,All Issues (Census),2,3029275,1.25,1.25,757318.75,757318.75
40139,2013,Payment Months (Type 3),2,2985260,1.25,1.25,746315,746315
40139,2013,All Issues (Census),2,2985260,1.25,1.25,746315,746315
40139,2014,Payment Months (Type 3),1,2955484,1.25,1.25,738871,738871
40139,2014,All Issues (Census),1,2955484,1.25,1.25,738871,738871
40139,2022,Payment Months (Type 3),3,2881760,1.25,2.5,720440,4322640
40139,2022,All Issues (Census),3,2881760,1.25,2.5,720440,4322640
40139,2023,Payment Months (Type 3),2,3406708.7,1.25,2.5,851677.18,5110063.05
40139,2023,All Issues (Census),2,3406708.7,1.25,2.5,851677.18,5110063.05
40141,2011,Payment Months (Type 3),3,2509885,1.5,3,1254942.5,5019770
40141,2011,All Issues (Census),3,2509885,1.5,3,1254942.5,5019770
40141,2012,Payment Months (Type 3),2,4474026,1.25,1.25,1118506.5,1118506.5
40141,2012,All Issues (Census),2,4474026,1.25,1.25,1118506.5,1118506.5
40141,2013,Payment Months (Type 3),2,5114231,1.25,1.25,1278557.75,1278557.75
40141,2013,All Issues (Census),2,5114231,1.25,1.25,1278557.75,1278557.75
40141,2014,Payment Months (Type 3),2,4300357,1.25,1.25,1075089.25,1075089.25
40141,2014,All Issues (Census),2,4300357,1.25,1.25,1075089.25,1075089.25
40141,2015,Payment Months (Type 3),1,3119530,1.25,1.25,779882.5,779882.5
40141,2015,All Issues (Census),1,3119530,1.25,1.25,779882.5,779882.5
40141,2022,Threshold (Type 2),2,4560837,1.25,1.25,1140209.25,1140209.25
40141,2022,Payment Months (Type 3),1,4560837,2.5,2.5,6841255.5,6841255.5
40141,2022,All Issues (Census),1,4560837,2.5,2.5,6841255.5,6841255.5
40141,2023,Payment Months (Type 3),1,5525978,2,2,5525978,5525978
40141,2023,All Issues (Census),1,5525978,2,2,5525978,5525978
40143,2011,Payment Months (Type 3),1,541257,3,3,1082514,1082514
40143,2011,All Issues (Census),1,541257,3,3,1082514,1082514
40143,2012,Threshold (Type 2),2,1241234,1.25,1.25,310308.5,310308.5
40143,2012,Payment Months (Type 3),1,1241234,1.25,1.25,310308.5,310308.5
40143,2012,All Issues (Census),1,1241234,1.25,1.25,310308.5,310308.5
40143,2013,Payment Months (Type 3),1,1344593,1.25,1.25,336148.25,336148.25
40143,2013,All Issues (Census),1,1344593,1.25,1.25,336148.25,336148.25
40143,2022,Payment Months (Type 3),1,828815,1.25,1.25,207203.75,207203.75
40143,2022,All Issues (Census),1,828815,1.25,1.25,207203.75,207203.75
40143,2023,Payment Months (Type 3),1,,1.25,1.25,,
40143,2023,All Issues (Census),1,,1.25,1.25,,
40145,2011,Payment Months (Type 3),1,1484933,3,3,2969866,2969866
40145,2011,All Issues (Census),1,1484933,3,3,2969866,2969866
40145,2022,Payment Months (Type 3),1,2813305,1.25,1.25,703326.25,703326.25
40145,2022,All Issues (Census),1,2813305,1.25,1.25,703326.25,703326.25
40145,2023,Payment Months (Type 3),1,124578,1.25,1.25,31144.5,31144.5
40145,2023,All Issues (Census),1,124578,1.25,1.25,31144.5,31144.5
40147,2011,Payment Months (Type 3),2,1058456,1.5,3,529228,2116912
40147,2011,All Issues (Census),2,1058456,1.5,3,529228,2116912
40147,2012,Boundary (Type 1),2,2837228,1.3333333333333333,1.3333333333333333,945742.67,945742.67
40147,2012,Payment Months (Type 3),1,2837228,1.25,1.25,709307,709307
40147,2012,All Issues (Census),3,2837228,1.25,1.3333333333333333,709307,945742.67
40147,2013,Payment Months (Type 3),1,2994073,1.25,1.25,748518.25,748518.25
40147,2013,All Issues (Census),1,2994073,1.25,1.25,748518.25,748518.25
40147,2022,Payment Months (Type 3),2,2231722.15,1.25,1.5,557930.54,1115861.07
40147,2022,All Issues (Census),2,2231722.15,1.25,1.5,557930.54,1115861.07
40147,2023,Payment Months (Type 3),2,1827981.89,1.25,2,456995.47,1827981.89
40147,2023,All Issues (Census),2,1827981.89,1.25,2,456995.47,1827981.89
40149,2011,Payment Months (Type 3),2,3738626,1.5,3,1869313,7477252
40149,2011,All Issues (Census),2,3738626,1.5,3,1869313,7477252
40149,2012,Payment Months (Type 3),1,9098240.07,1.25,1.25,2274560.02,2274560.02
40149,2012,All Issues (Census),1,9098240.07,1.25,1.25,2274560.02,2274560.02
40149,2013,Payment Months (Type 3),1,9708441.07,1.25,1.25,2427110.27,2427110.27
40149,2013,All Issues (Census),1,9708441.07,1.25,1.25,2427110.27,2427110.27
40149,2022,Payment Months (Type 3),1,9671370,2.5,2.5,14507055,14507055
40149,2022,All Issues (Census),1,9671370,2.5,2.5,14507055,14507055
40149,2023,Payment Months (Type 3),1,11351178,2,2,11351178,11351178
40149,2023,All Issues (Census),1,11351178,2,2,11351178,11351178
40151,2011,Payment Months (Type 3),1,2041116.76,3,3,4082233.52,4082233.52
40151,2011,All Issues (Census),1,2041116.76,3,3,4082233.52,4082233.52
40151,2012,Payment Months (Type 3),1,9639933.68,1.25,1.25,2409983.42,2409983.42
40151,2012,All Issues (Census),1,9639933.68,1.25,1.25,2409983.42,2409983.42
40151,2013,Payment Months (Type 3),1,9441375,1.25,1.25,2360343.75,2360343.75
40151,2013,All Issues (Census),1,9441375,1.25,1.25,2360343.75,2360343.75
40151,2022,Payment Months (Type 3),1,9222676,2,2,9222676,9222676
40151,2022,All Issues (Census),1,9222676,2,2,9222676,9222676
40151,2023,Payment Months (Type 3),2,10255781,1.25,2.5,2563945.25,15383671.5
40151,2023,All Issues (Census),2,10255781,1.25,2.5,2563945.25,15383671.5
40153,2011,Payment Months (Type 3),1,1888821.03,3,3,3777642.06,3777642.06
40153,2011,All Issues (Census),1,1888821.03,3,3,3777642.06,3777642.06
40153,2012,Payment Months (Type 3),1,7878875,1.25,1.25,1969718.75,1969718.75
40153,2012,All Issues (Census),1,7878875,1.25,1.25,1969718.75,1969718.75
40153,2013,Payment Months (Type 3),1,7806546.1,1.25,1.25,1951636.52,1951636.52
40153,2013,All Issues (Census),1,7806546.1,1.25,1.25,1951636.52,1951636.52
40153,2014,Payment Months (Type 3),1,7661626,1.25,1.25,1915406.5,1915406.5
40153,2014,All Issues (Census),1,7661626,1.25,1.25,1915406.5,1915406.5
40153,2015,Payment Months (Type 3),1,5193203,1.25,1.25,1298300.75,1298300.75
40153,2015,All Issues (Census),1,5193203,1.25,1.25,1298300.75,1298300.75
40153,2022,Payment Months (Type 3),1,8184763,2,2,8184763,8184763
